"","time","pedestrians","bicyclists","cars","buses","trucks","location","weekdays","weather","events","rushhour","traffic_ornot"
"10455","2019-11-07T14:30:00-04:00",478,24,843,9,13,"South_Gate_South_View",1,0,0,0,1
"10456","2019-11-07T14:45:00-04:00",671,71,778,18,16,"South_Gate_South_View",1,0,0,0,1
"10457","2019-11-07T15:00:00-04:00",384,31,829,4,23,"South_Gate_South_View",1,0,0,0,1
"10458","2019-11-07T15:15:00-04:00",259,15,722,14,18,"South_Gate_South_View",1,0,0,0,1
"10459","2019-11-07T15:30:00-04:00",270,13,784,9,6,"South_Gate_South_View",1,0,0,0,1
"10460","2019-11-07T15:45:00-04:00",286,15,852,10,4,"South_Gate_South_View",1,0,0,0,1
"10461","2019-11-07T16:00:00-04:00",434,35,778,10,10,"South_Gate_South_View",1,0,0,0,1
"10462","2019-11-07T16:15:00-04:00",699,84,979,4,16,"South_Gate_South_View",1,0,0,0,1
"10463","2019-11-07T16:30:00-04:00",509,58,941,22,12,"South_Gate_South_View",1,0,0,0,1
"10464","2019-11-07T16:45:00-04:00",262,69,841,14,17,"South_Gate_South_View",1,0,0,0,1
"10465","2019-11-07T17:00:00-04:00",328,41,965,27,11,"South_Gate_South_View",1,0,0,1,1
"10466","2019-11-07T17:15:00-04:00",302,28,896,16,4,"South_Gate_South_View",1,0,0,1,1
"10467","2019-11-07T17:30:00-04:00",360,16,882,4,18,"South_Gate_South_View",1,0,0,1,1
"10468","2019-11-07T17:45:00-04:00",395,20,829,15,9,"South_Gate_South_View",1,0,0,1,1
"10469","2019-11-07T18:00:00-04:00",185,4,618,2,8,"South_Gate_South_View",1,0,0,1,1
"10470","2019-11-07T18:15:00-04:00",21,0,70,0,3,"South_Gate_South_View",1,0,0,1,0
"10471","2019-11-07T18:30:00-04:00",21,0,47,2,5,"South_Gate_South_View",1,0,0,1,0
"10472","2019-11-07T18:45:00-04:00",15,0,50,0,3,"South_Gate_South_View",1,0,0,1,0
"10473","2019-11-07T19:00:00-04:00",28,0,80,5,1,"South_Gate_South_View",1,0,0,0,0
"10474","2019-11-07T19:15:00-04:00",32,0,77,2,3,"South_Gate_South_View",1,0,0,0,0
"10475","2019-11-07T19:30:00-04:00",32,0,58,2,7,"South_Gate_South_View",1,0,0,0,0
"10476","2019-11-07T19:45:00-04:00",16,0,54,2,4,"South_Gate_South_View",1,0,0,0,0
"10477","2019-11-07T20:00:00-04:00",15,0,58,3,11,"South_Gate_South_View",1,0,0,0,0
"10478","2019-11-07T20:15:00-04:00",29,0,43,2,3,"South_Gate_South_View",1,0,0,0,0
"10479","2019-11-07T20:30:00-04:00",34,0,66,4,3,"South_Gate_South_View",1,0,0,0,0
"10480","2019-11-07T20:45:00-04:00",59,0,38,4,6,"South_Gate_South_View",1,0,0,0,0
"10481","2019-11-07T21:00:00-04:00",42,0,99,2,5,"South_Gate_South_View",1,0,0,0,0
"10482","2019-11-07T21:15:00-04:00",37,0,42,6,2,"South_Gate_South_View",1,0,0,0,0
"10483","2019-11-07T21:30:00-04:00",28,0,33,5,3,"South_Gate_South_View",1,0,0,0,0
"10484","2019-11-07T21:45:00-04:00",24,0,38,3,2,"South_Gate_South_View",1,0,0,0,0
"10485","2019-11-07T22:00:00-04:00",20,0,43,3,3,"South_Gate_South_View",1,0,0,0,0
"10486","2019-11-07T22:15:00-04:00",28,0,36,4,6,"South_Gate_South_View",1,0,0,0,0
"10487","2019-11-07T22:30:00-04:00",35,0,40,6,2,"South_Gate_South_View",1,0,0,0,0
"10488","2019-11-07T22:45:00-04:00",38,0,63,3,0,"South_Gate_South_View",1,0,0,0,0
"10489","2019-11-07T23:00:00-04:00",70,0,100,6,0,"South_Gate_South_View",1,0,0,0,0
"10490","2019-11-07T23:15:00-04:00",29,0,172,3,0,"South_Gate_South_View",1,0,0,0,0
"10491","2019-11-07T23:30:00-04:00",25,0,110,4,0,"South_Gate_South_View",1,0,0,0,0
"10492","2019-11-07T23:45:00-04:00",55,0,138,4,1,"South_Gate_South_View",1,0,0,0,0
"10493","2019-11-08T00:00:00-04:00",6,0,123,9,0,"South_Gate_South_View",1,0,0,0,0
"10494","2019-11-08T00:15:00-04:00",12,0,104,6,2,"South_Gate_South_View",1,0,0,0,0
"10495","2019-11-08T00:30:00-04:00",22,0,124,4,2,"South_Gate_South_View",1,0,0,0,0
"10496","2019-11-08T00:45:00-04:00",26,0,150,9,3,"South_Gate_South_View",1,0,0,0,0
"10497","2019-11-08T01:00:00-04:00",15,0,155,6,0,"South_Gate_South_View",1,0,0,0,0
"10498","2019-11-08T01:15:00-04:00",22,0,110,1,1,"South_Gate_South_View",1,0,0,0,0
"10499","2019-11-08T01:30:00-04:00",6,0,103,6,3,"South_Gate_South_View",1,0,0,0,0
"10500","2019-11-08T01:45:00-04:00",26,0,86,3,2,"South_Gate_South_View",1,0,0,0,0
"10501","2019-11-08T02:00:00-04:00",33,0,123,3,1,"South_Gate_South_View",1,0,0,0,0
"10502","2019-11-08T02:15:00-04:00",15,0,65,2,4,"South_Gate_South_View",1,0,0,0,0
"10503","2019-11-08T02:30:00-04:00",14,0,53,1,1,"South_Gate_South_View",1,0,0,0,0
"10504","2019-11-08T02:45:00-04:00",26,0,82,5,0,"South_Gate_South_View",1,0,0,0,0
"10505","2019-11-08T03:00:00-04:00",23,0,71,0,0,"South_Gate_South_View",1,1,0,0,0
"10506","2019-11-08T03:15:00-04:00",4,0,51,2,1,"South_Gate_South_View",1,1,0,0,0
"10507","2019-11-08T03:30:00-04:00",1,0,29,1,0,"South_Gate_South_View",1,1,0,0,0
"10508","2019-11-08T03:45:00-04:00",3,0,35,4,2,"South_Gate_South_View",1,1,0,0,0
"10509","2019-11-08T04:00:00-04:00",2,0,36,0,0,"South_Gate_South_View",1,1,0,0,0
"10510","2019-11-08T04:15:00-04:00",4,0,13,0,0,"South_Gate_South_View",1,1,0,0,0
"10511","2019-11-08T04:30:00-04:00",0,0,20,0,0,"South_Gate_South_View",1,1,0,0,0
"10512","2019-11-08T04:45:00-04:00",0,0,16,0,0,"South_Gate_South_View",1,1,0,0,0
"10513","2019-11-08T05:00:00-04:00",0,0,10,0,0,"South_Gate_South_View",1,1,0,0,0
"10514","2019-11-08T05:15:00-04:00",0,0,22,0,2,"South_Gate_South_View",1,1,0,0,0
"10515","2019-11-08T05:30:00-04:00",0,0,8,1,0,"South_Gate_South_View",1,1,0,0,0
"10516","2019-11-08T05:45:00-04:00",0,0,9,1,0,"South_Gate_South_View",1,1,0,0,0
"10517","2019-11-08T06:00:00-04:00",0,0,18,0,0,"South_Gate_South_View",1,1,0,0,0
"10518","2019-11-08T06:15:00-04:00",0,0,15,0,1,"South_Gate_South_View",1,1,0,0,0
"10519","2019-11-08T06:30:00-04:00",3,0,20,0,1,"South_Gate_South_View",1,1,0,0,0
"10520","2019-11-08T06:45:00-04:00",0,0,18,0,0,"South_Gate_South_View",1,1,0,0,0
"10521","2019-11-08T07:00:00-04:00",1,0,51,0,1,"South_Gate_South_View",1,1,0,0,0
"10522","2019-11-08T07:15:00-04:00",3,0,158,3,3,"South_Gate_South_View",1,1,0,0,0
"10523","2019-11-08T07:30:00-04:00",23,0,306,6,6,"South_Gate_South_View",1,1,0,0,1
"10524","2019-11-08T07:45:00-04:00",20,1,368,5,10,"South_Gate_South_View",1,1,0,0,1
"10525","2019-11-08T08:00:00-04:00",15,2,253,10,5,"South_Gate_South_View",1,1,0,0,1
"10526","2019-11-08T08:15:00-04:00",10,0,274,2,5,"South_Gate_South_View",1,1,0,0,1
"10527","2019-11-08T08:30:00-04:00",18,2,234,4,5,"South_Gate_South_View",1,1,0,0,1
"10528","2019-11-08T08:45:00-04:00",20,0,217,2,6,"South_Gate_South_View",1,1,0,0,1
"10529","2019-11-08T09:00:00-04:00",40,15,386,3,4,"South_Gate_South_View",1,1,0,1,1
"10530","2019-11-08T09:15:00-04:00",40,1,352,3,11,"South_Gate_South_View",1,1,0,1,1
"10531","2019-11-08T09:30:00-04:00",57,4,362,11,11,"South_Gate_South_View",1,1,0,1,1
"10532","2019-11-08T09:45:00-04:00",80,3,398,9,6,"South_Gate_South_View",1,1,0,1,1
"10533","2019-11-08T10:00:00-04:00",59,4,408,13,13,"South_Gate_South_View",1,1,0,1,1
"10534","2019-11-08T10:15:00-04:00",85,2,468,16,21,"South_Gate_South_View",1,1,0,1,1
"10535","2019-11-08T10:30:00-04:00",127,4,496,6,10,"South_Gate_South_View",1,1,0,1,1
"10536","2019-11-08T10:45:00-04:00",170,3,488,15,15,"South_Gate_South_View",1,1,0,1,1
"10537","2019-11-08T11:00:00-04:00",132,4,531,15,21,"South_Gate_South_View",1,1,0,0,1
"10538","2019-11-08T11:15:00-04:00",66,2,573,15,23,"South_Gate_South_View",1,1,0,0,1
"10539","2019-11-08T11:30:00-04:00",142,13,557,14,26,"South_Gate_South_View",1,1,0,0,1
"10540","2019-11-08T11:45:00-04:00",244,14,731,7,19,"South_Gate_South_View",1,1,0,0,1
"10541","2019-11-08T12:00:00-04:00",232,15,760,9,16,"South_Gate_South_View",1,1,0,0,1
"10542","2019-11-08T12:15:00-04:00",108,4,730,13,17,"South_Gate_South_View",1,0,0,0,1
"10543","2019-11-08T12:30:00-04:00",268,16,825,12,18,"South_Gate_South_View",1,0,0,0,1
"10544","2019-11-08T12:45:00-04:00",374,24,824,15,27,"South_Gate_South_View",1,0,0,0,1
"10545","2019-11-08T13:00:00-04:00",379,12,934,13,23,"South_Gate_South_View",1,0,0,0,1
"10546","2019-11-08T13:15:00-04:00",296,30,1033,13,24,"South_Gate_South_View",1,0,0,0,1
"10547","2019-11-08T13:30:00-04:00",334,22,1127,12,18,"South_Gate_South_View",1,0,0,0,1
"10548","2019-11-08T13:45:00-04:00",448,39,917,15,26,"South_Gate_South_View",1,0,0,0,1
"10549","2019-11-08T14:00:00-04:00",480,45,1118,9,19,"South_Gate_South_View",1,0,0,0,1
"10550","2019-11-08T14:15:00-04:00",270,5,773,15,13,"South_Gate_South_View",1,0,0,0,1
"10551","2019-11-08T14:30:00-04:00",259,19,902,10,24,"South_Gate_South_View",1,0,0,0,1
"10552","2019-11-08T14:45:00-04:00",356,26,869,13,19,"South_Gate_South_View",1,0,0,0,1
"10553","2019-11-08T15:00:00-04:00",343,19,925,9,23,"South_Gate_South_View",1,0,0,0,1
"10554","2019-11-08T15:15:00-04:00",311,20,989,14,14,"South_Gate_South_View",1,0,0,0,1
"10555","2019-11-08T15:30:00-04:00",253,37,948,12,13,"South_Gate_South_View",1,0,0,0,1
"10556","2019-11-08T15:45:00-04:00",198,12,903,11,11,"South_Gate_South_View",1,1,0,0,1
"10557","2019-11-08T16:00:00-04:00",266,30,985,8,20,"South_Gate_South_View",1,1,0,0,1
"10558","2019-11-08T16:15:00-04:00",202,23,1186,17,12,"South_Gate_South_View",1,1,0,0,1
"10559","2019-11-08T16:30:00-04:00",313,19,1052,19,3,"South_Gate_South_View",1,1,0,0,1
"10560","2019-11-08T16:45:00-04:00",262,31,1002,20,10,"South_Gate_South_View",1,1,0,0,1
"10561","2019-11-08T17:00:00-04:00",281,29,1021,9,14,"South_Gate_South_View",1,1,0,1,1
"10562","2019-11-08T17:15:00-04:00",226,47,988,17,16,"South_Gate_South_View",1,1,0,1,1
"10563","2019-11-08T17:30:00-04:00",278,58,971,11,11,"South_Gate_South_View",1,1,0,1,1
"10564","2019-11-08T17:45:00-04:00",332,29,964,20,10,"South_Gate_South_View",1,1,0,1,1
"10565","2019-11-08T18:00:00-04:00",373,22,936,1,7,"South_Gate_South_View",1,1,0,1,1
"10566","2019-11-08T18:15:00-04:00",150,0,607,9,10,"South_Gate_South_View",1,1,0,1,1
"10567","2019-11-08T18:30:00-04:00",94,0,528,6,0,"South_Gate_South_View",1,1,0,1,1
"10568","2019-11-08T18:45:00-04:00",113,0,436,8,0,"South_Gate_South_View",1,1,0,1,1
"10569","2019-11-08T19:00:00-04:00",53,0,366,15,3,"South_Gate_South_View",1,1,0,0,1
"10570","2019-11-08T19:15:00-04:00",62,0,497,5,3,"South_Gate_South_View",1,1,0,0,1
"10571","2019-11-08T19:30:00-04:00",96,0,345,12,4,"South_Gate_South_View",1,1,0,0,1
"10572","2019-11-08T19:45:00-04:00",101,2,331,6,3,"South_Gate_South_View",1,1,0,0,1
"10573","2019-11-08T20:00:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10574","2019-11-08T20:15:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10575","2019-11-08T20:30:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10576","2019-11-08T20:45:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10577","2019-11-08T21:00:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10578","2019-11-08T21:15:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10579","2019-11-08T21:30:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10580","2019-11-08T21:45:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10581","2019-11-08T22:00:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10582","2019-11-08T22:15:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10583","2019-11-08T22:30:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10584","2019-11-08T22:45:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10585","2019-11-08T23:00:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10586","2019-11-08T23:15:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10587","2019-11-08T23:30:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10588","2019-11-08T23:45:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10589","2019-11-09T00:00:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10590","2019-11-09T00:15:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10591","2019-11-09T00:30:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10592","2019-11-09T00:45:00-04:00",4,0,15,1,1,"South_Gate_South_View",1,1,0,0,0
"10593","2019-11-09T01:00:00-04:00",43,0,170,5,3,"South_Gate_South_View",1,1,0,0,0
"10594","2019-11-09T01:15:00-04:00",30,0,174,6,4,"South_Gate_South_View",1,1,0,0,0
"10595","2019-11-09T01:30:00-04:00",58,0,106,8,5,"South_Gate_South_View",1,1,0,0,0
"10596","2019-11-09T01:45:00-04:00",27,0,90,5,1,"South_Gate_South_View",1,1,0,0,0
"10597","2019-11-09T02:00:00-04:00",57,0,93,11,5,"South_Gate_South_View",1,1,0,0,0
"10598","2019-11-09T02:15:00-04:00",64,0,70,5,3,"South_Gate_South_View",1,1,0,0,0
"10599","2019-11-09T02:30:00-04:00",20,0,51,6,6,"South_Gate_South_View",1,1,0,0,0
"10600","2019-11-09T02:45:00-04:00",39,0,57,9,3,"South_Gate_South_View",1,1,0,0,0
"10601","2019-11-09T03:00:00-04:00",50,0,79,5,2,"South_Gate_South_View",1,1,0,0,0
"10602","2019-11-09T03:15:00-04:00",43,0,70,9,2,"South_Gate_South_View",1,1,0,0,0
"10603","2019-11-09T03:30:00-04:00",6,0,47,2,3,"South_Gate_South_View",1,1,0,0,0
"10604","2019-11-09T03:45:00-04:00",16,0,20,6,2,"South_Gate_South_View",1,1,0,0,0
"10605","2019-11-09T04:00:00-04:00",1,0,26,2,3,"South_Gate_South_View",1,1,0,0,0
"10606","2019-11-09T04:15:00-04:00",3,0,19,0,0,"South_Gate_South_View",1,1,0,0,0
"10607","2019-11-09T04:30:00-04:00",5,0,20,1,0,"South_Gate_South_View",1,1,0,0,0
"10608","2019-11-09T04:45:00-04:00",2,0,22,2,0,"South_Gate_South_View",1,1,0,0,0
"10609","2019-11-09T05:00:00-04:00",0,0,13,0,0,"South_Gate_South_View",1,1,0,0,0
"10610","2019-11-09T05:15:00-04:00",0,0,9,0,0,"South_Gate_South_View",1,1,0,0,0
"10611","2019-11-09T05:30:00-04:00",1,0,14,0,1,"South_Gate_South_View",1,1,0,0,0
"10612","2019-11-09T05:45:00-04:00",0,0,10,0,0,"South_Gate_South_View",1,1,0,0,0
"10613","2019-11-09T06:00:00-04:00",1,0,20,0,0,"South_Gate_South_View",1,1,0,0,0
"10614","2019-11-09T06:15:00-04:00",0,0,6,0,0,"South_Gate_South_View",1,1,0,0,0
"10615","2019-11-09T06:30:00-04:00",0,0,12,1,0,"South_Gate_South_View",1,1,0,0,0
"10616","2019-11-09T06:45:00-04:00",0,0,7,0,0,"South_Gate_South_View",1,1,0,0,0
"10617","2019-11-09T07:00:00-04:00",0,0,19,0,0,"South_Gate_South_View",1,1,0,0,0
"10618","2019-11-09T07:15:00-04:00",1,0,85,1,1,"South_Gate_South_View",1,1,0,0,0
"10619","2019-11-09T07:30:00-04:00",0,0,125,0,2,"South_Gate_South_View",1,1,0,0,0
"10620","2019-11-09T07:45:00-04:00",9,0,205,0,1,"South_Gate_South_View",1,1,0,0,0
"10621","2019-11-09T08:00:00-04:00",23,0,156,1,5,"South_Gate_South_View",1,1,0,0,0
"10622","2019-11-09T08:15:00-04:00",5,0,123,0,0,"South_Gate_South_View",1,1,0,0,0
"10623","2019-11-09T08:30:00-04:00",10,2,132,0,1,"South_Gate_South_View",1,1,0,0,0
"10624","2019-11-09T08:45:00-04:00",21,1,113,1,0,"South_Gate_South_View",1,1,0,0,0
"10625","2019-11-09T09:00:00-04:00",18,1,225,0,3,"South_Gate_South_View",1,1,0,1,1
"10626","2019-11-09T09:15:00-04:00",13,0,278,0,3,"South_Gate_South_View",1,1,0,1,1
"10627","2019-11-09T09:30:00-04:00",21,0,319,0,3,"South_Gate_South_View",1,1,0,1,1
"10628","2019-11-09T09:45:00-04:00",22,0,377,0,6,"South_Gate_South_View",1,1,0,1,1
"10629","2019-11-09T10:00:00-04:00",36,2,321,0,0,"South_Gate_South_View",1,1,0,1,1
"10630","2019-11-09T10:15:00-04:00",33,1,355,1,3,"South_Gate_South_View",1,1,0,1,1
"10631","2019-11-09T10:30:00-04:00",39,1,422,0,4,"South_Gate_South_View",1,1,0,1,1
"10632","2019-11-09T10:45:00-04:00",49,4,403,3,4,"South_Gate_South_View",1,1,0,1,1
"10633","2019-11-09T11:00:00-04:00",63,0,502,3,6,"South_Gate_South_View",1,1,0,0,1
"10634","2019-11-09T11:15:00-04:00",56,5,481,0,1,"South_Gate_South_View",1,1,0,0,1
"10635","2019-11-09T11:30:00-04:00",57,2,521,9,8,"South_Gate_South_View",1,1,0,0,1
"10636","2019-11-09T11:45:00-04:00",109,9,673,3,3,"South_Gate_South_View",1,1,0,0,1
"10637","2019-11-09T12:00:00-04:00",86,3,717,5,6,"South_Gate_South_View",1,1,0,0,1
"10638","2019-11-09T12:15:00-04:00",140,2,681,3,6,"South_Gate_South_View",1,0,0,0,1
"10639","2019-11-09T12:30:00-04:00",186,13,849,6,6,"South_Gate_South_View",1,0,0,0,1
"10640","2019-11-09T12:45:00-04:00",204,9,914,4,5,"South_Gate_South_View",1,0,0,0,1
"10641","2019-11-09T13:00:00-04:00",194,2,832,4,4,"South_Gate_South_View",1,0,0,0,1
"10642","2019-11-09T13:15:00-04:00",180,0,870,3,3,"South_Gate_South_View",1,0,0,0,1
"10643","2019-11-09T13:30:00-04:00",168,2,965,3,20,"South_Gate_South_View",1,0,0,0,1
"10644","2019-11-09T13:45:00-04:00",141,1,898,9,16,"South_Gate_South_View",1,0,0,0,1
"10645","2019-11-09T14:00:00-04:00",155,28,1006,4,8,"South_Gate_South_View",1,0,0,0,1
"10646","2019-11-09T14:15:00-04:00",154,8,1019,10,9,"South_Gate_South_View",1,0,0,0,1
"10647","2019-11-09T14:30:00-04:00",245,16,838,3,5,"South_Gate_South_View",1,0,0,0,1
"10648","2019-11-09T14:45:00-04:00",253,16,931,6,8,"South_Gate_South_View",1,0,0,0,1
"10649","2019-11-09T15:00:00-04:00",192,23,956,9,3,"South_Gate_South_View",1,0,0,0,1
"10650","2019-11-09T15:15:00-04:00",266,4,1018,9,10,"South_Gate_South_View",1,0,0,0,1
"10651","2019-11-09T15:30:00-04:00",193,7,973,3,1,"South_Gate_South_View",1,0,0,0,1
"10652","2019-11-09T15:45:00-04:00",136,3,714,7,6,"South_Gate_South_View",1,0,0,0,1
"10653","2019-11-09T16:00:00-04:00",279,6,645,10,4,"South_Gate_South_View",1,0,0,0,1
"10654","2019-11-09T16:15:00-04:00",148,7,791,7,2,"South_Gate_South_View",1,0,0,0,1
"10655","2019-11-09T16:30:00-04:00",224,18,919,6,3,"South_Gate_South_View",1,0,0,0,1
"10656","2019-11-09T16:45:00-04:00",216,16,941,8,1,"South_Gate_South_View",1,0,0,0,1
"10657","2019-11-09T17:00:00-04:00",200,13,821,8,8,"South_Gate_South_View",1,0,0,1,1
"10658","2019-11-09T17:15:00-04:00",126,9,953,3,7,"South_Gate_South_View",1,0,0,1,1
"10659","2019-11-09T17:30:00-04:00",223,16,1030,9,5,"South_Gate_South_View",1,0,0,1,1
"10660","2019-11-09T17:45:00-04:00",184,4,949,4,3,"South_Gate_South_View",1,1,0,1,1
"10661","2019-11-09T18:00:00-04:00",260,2,943,1,2,"South_Gate_South_View",1,1,0,1,1
"10662","2019-11-09T18:15:00-04:00",135,2,541,4,4,"South_Gate_South_View",1,1,0,1,1
"10663","2019-11-09T18:30:00-04:00",83,0,465,4,2,"South_Gate_South_View",1,1,0,1,1
"10664","2019-11-09T18:45:00-04:00",78,0,441,8,1,"South_Gate_South_View",1,1,0,1,1
"10665","2019-11-09T19:00:00-04:00",76,0,437,5,1,"South_Gate_South_View",1,1,0,0,1
"10666","2019-11-09T19:15:00-04:00",54,0,408,6,5,"South_Gate_South_View",1,1,0,0,1
"10667","2019-11-09T19:30:00-04:00",59,0,399,5,3,"South_Gate_South_View",1,1,0,0,1
"10668","2019-11-09T19:45:00-04:00",72,0,425,7,1,"South_Gate_South_View",1,1,0,0,1
"10669","2019-11-09T20:00:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,1,0,0
"10670","2019-11-09T20:15:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,1,0,0
"10671","2019-11-09T20:30:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,1,0,0
"10672","2019-11-09T20:45:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,1,0,0
"10673","2019-11-09T21:00:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,1,0,0
"10674","2019-11-09T21:15:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,1,0,0
"10675","2019-11-09T21:30:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,1,0,0
"10676","2019-11-09T21:45:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10677","2019-11-09T22:00:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10678","2019-11-09T22:15:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10679","2019-11-09T22:30:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10680","2019-11-09T22:45:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,0,0,0
"10681","2019-11-09T23:00:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,1,0,0
"10682","2019-11-09T23:15:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,1,0,0
"10683","2019-11-09T23:30:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,1,0,0
"10684","2019-11-09T23:45:00-04:00",0,0,0,0,0,"South_Gate_South_View",1,1,1,0,0
"10685","2019-11-10T00:00:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,0,1,0,0
"10686","2019-11-10T00:15:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,0,1,0,0
"10687","2019-11-10T00:30:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,0,1,0,0
"10688","2019-11-10T00:45:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,0,0,0,0
"10689","2019-11-10T01:00:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,0,0,0,0
"10690","2019-11-10T01:15:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,0,0,0,0
"10691","2019-11-10T01:30:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,0,0,0,0
"10692","2019-11-10T01:45:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,0,0,0,0
"10693","2019-11-10T02:00:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10694","2019-11-10T02:15:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10695","2019-11-10T02:30:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10696","2019-11-10T02:45:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10697","2019-11-10T03:00:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10698","2019-11-10T03:15:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10699","2019-11-10T03:30:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10700","2019-11-10T03:45:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10701","2019-11-10T04:00:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10702","2019-11-10T04:15:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10703","2019-11-10T04:30:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10704","2019-11-10T04:45:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10705","2019-11-10T05:00:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10706","2019-11-10T05:15:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10707","2019-11-10T05:30:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10708","2019-11-10T05:45:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10709","2019-11-10T06:00:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10710","2019-11-10T06:15:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10711","2019-11-10T06:30:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10712","2019-11-10T06:45:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10713","2019-11-10T07:00:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10714","2019-11-10T07:15:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10715","2019-11-10T07:30:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10716","2019-11-10T07:45:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10717","2019-11-10T08:00:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10718","2019-11-10T08:15:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10719","2019-11-10T08:30:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,1,0,0,0
"10720","2019-11-10T08:45:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,0,0,0,0
"10721","2019-11-10T09:00:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,0,0,1,0
"10722","2019-11-10T09:15:00-04:00",0,0,0,0,0,"South_Gate_South_View",0,0,0,1,0
